company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/apigee,/funding-round/75fb7bc966e5b2df77eecadc8ee6158f,venture,F,31/07/2013,35000000
/ORGANIZATION/APIGEE,/funding-round/a16d08b2c9d52913fe167c8e56fc345a,venture,C,15/10/2008,10000000
/organization/apigee,/funding-round/efddc767e120f76d3c16eb1b5db910e8,venture,E,24/07/2012,20000000
/ORGANIZATION/APIGEE,/funding-round/f0433e3315c70865f6b9243a278b4198,venture,,29/04/2014,60000000
/organization/apigee,/funding-round/fd95e41ac0e1251922e49e640ff85a21,venture,B,21/11/2006,16000000
/ORGANIZATION/APIM-THERAPEUTICS,/funding-round/f9cdb12848d18af90e805102833d6d4b,undisclosed,,10/11/2011,
/organization/apimatic,/funding-round/bea9159744b76ef1548d19a05f000ab9,seed,,09/05/2014,
/ORGANIZATION/APIMETRICS,/funding-round/083a3c1f29a808474224ecc1e5141eed,seed,,30/09/2014,150000
/organization/apimetrics,/funding-round/cb48185fb775bdee707de39461d95c55,seed,,17/02/2015,500000
/ORGANIZATION/APIO-S-R-L-,/funding-round/aaf0bc4e51fbacaa35ab842578cf6840,seed,,23/07/2014,100000
/organization/apio-systems,/funding-round/ab713c11f180bebbaa6d69a6194d2396,venture,A,13/11/2014,5000000
/ORGANIZATION/APIO-SYSTEMS,/funding-round/fd63960d68835fc7867afc895bae119b,venture,,24/09/2014,3263276
/organization/apiomat,/funding-round/4443dc964410a9cfea930f0ad9eac976,venture,,24/08/2015,
/ORGANIZATION/APIOMAT,/funding-round/d0e8c8911855e2c0dc90c9088ac9cbb6,seed,,18/12/2012,
/organization/apiphany,/funding-round/094d6248e617b2b63141164ac3d47b7b,seed,,13/07/2012,2300000
/ORGANIZATION/APIPHANY,/funding-round/6b9fa3d6603a79fe5a5ddf37c30fcbeb,debt_financing,,26/08/2013,600000
/organization/apirise,/funding-round/2c666fe15e567b1cbd52e3a394729786,seed,,21/08/2014,
/ORGANIZATION/APISPHERE,/funding-round/f5d9c7b90523877f8cacb64c4ec608dd,venture,A,29/01/2010,4580000
/organization/apitope,/funding-round/2efce6629e8d414150d6ea3051688b6a,venture,B,29/09/2015,13456610
/ORGANIZATION/APIXIO,/funding-round/123d9901fbd76a6a3400b1281c5a8651,venture,C,27/05/2014,13500000
/organization/apixio,/funding-round/c2a75d38fb3f28c9b47b25cfad1577fc,venture,A,30/12/2009,501252
/ORGANIZATION/APIXIO,/funding-round/edc7e16cd9bbee93eec8d2059cddd000,venture,A,23/03/2011,2785999
/organization/apixio,/funding-round/f784748b005910beef4acfaad68d4133,venture,,16/08/2012,5791918
/ORGANIZATION/APJET,/funding-round/4231b1de878745bb197db16f73637c15,venture,,19/03/2014,3075000
/organization/apl-software,/funding-round/829db5718a04b580b0fcb1317a0d4457,venture,,27/10/2015,5200000
/ORGANIZATION/APLAZAME,/funding-round/db4811256d9d2d06679a5f84478bca2c,seed,,28/04/2015,
/organization/aplica-tecnologas-de-nueva-generacin,/funding-round/0d02eb628ded2db4c338d1adadcbbf6f,venture,,01/11/2007,1160000
/ORGANIZATION/APLICOR,/funding-round/05a43b47011bbecda923ef8663b920e3,debt_financing,,25/04/2013,2797992
/organization/aplicor,/funding-round/23e9e099104ade32b985face996f3d10,venture,,31/10/2008,5000000
/ORGANIZATION/APLICOR,/funding-round/31baaf48bde5dd7e3609b859e1320964,venture,,14/11/2011,3174000
/organization/aplicor,/funding-round/4caeb7d58e60595d4b619a16e1b2627a,venture,,13/01/2012,1335961
/ORGANIZATION/APLICOR,/funding-round/7e62fe4f5fe3055c3bd28291dfcc45bf,venture,,01/04/2011,2749000
/organization/aplicor,/funding-round/b20bca9d4bae74beda0e1c4efa2a2a0e,venture,,30/09/2011,922398
/ORGANIZATION/APLICOR,/funding-round/c5445263ce0842539513be2b3622d87f,venture,,06/03/2009,1000000
/organization/aplicor,/funding-round/eb1c4a5530c3c77221bc8b9382ef06d3,venture,,19/02/2014,5599892
/ORGANIZATION/APLIIQ,/funding-round/3e4740c7db2baab2e6421f80610a1059,seed,,25/03/2014,270000
/organization/aplos-software,/funding-round/1172d831928d08b0541deebb44d0e52e,angel,,01/04/2009,150000
/ORGANIZATION/APLOS-SOFTWARE,/funding-round/2577f4f9bd6e53ce84317030bc247800,seed,,01/02/2012,1200000
/organization/aplos-software,/funding-round/d3e462289a2c89145a0cb8d416f91c13,undisclosed,A,15/04/2014,2000000
/ORGANIZATION/APMETRIX,/funding-round/6032be98619cb210df4d91400f4db6e2,undisclosed,,22/09/2013,
/organization/apnaloan,/funding-round/0031ca8974260fe0720e5eb3a21ff04a,venture,,30/01/2007,2200000
/ORGANIZATION/APNALOAN,/funding-round/43f871c060118fcdf5316b3bf0797618,venture,B,01/12/2007,15000000
/organization/apnex-medical,/funding-round/24b5cdb4e0b3faae751c20b9de8b2593,venture,C,15/02/2012,20000000
/ORGANIZATION/APNEX-MEDICAL,/funding-round/4b0a657fbf9bd0c9f58cfba5ab3dbd9b,venture,B,02/12/2009,14000000
/organization/apnex-medical,/funding-round/e2eeef582b6d07c6a99a40998f0c1114,venture,A,14/05/2007,16100000
/ORGANIZATION/APNEX-MEDICAL,/funding-round/f604247890f75501c88c7d1f1e4c54e9,venture,,24/09/2012,10000000
/organization/apnicure,/funding-round/c1ac30894676d9e2607b611e9efd5273,venture,,01/04/2013,5099000
/ORGANIZATION/APOCELL,/funding-round/4c4d4d8aab5eabc83bf7aaaf2680aaa8,undisclosed,,16/09/2009,
/organization/apofore,/funding-round/2f069cb3eaafb81dd76749847aaddcaa,venture,,01/08/2011,500000
/ORGANIZATION/APOGEE-INFORMATICS,/funding-round/265b8e65f1c8ec1e0dc9ccd36fb68ae8,venture,,25/10/2011,15000
/organization/apogee-informatics,/funding-round/2bd31421aeea3f997f31c84ecb3e0983,debt_financing,,10/08/2010,1100000
/ORGANIZATION/APOGEE-INFORMATICS,/funding-round/65caec7beeb2728e0cfc13a3d029a998,venture,,28/12/2009,1040050
/organization/apogee-it-services,/funding-round/cb83fe3957059622045d2edd710d7ff5,venture,,22/04/2014,
/ORGANIZATION/APOGEE-PHOTONICS,/funding-round/5ebb06eb4ac0c32a5d2d9854c32cd290,venture,,26/07/2005,9700000
/organization/apogeeinvent,/funding-round/215e4302f2543b90355ebedbf3dcb3cc,angel,,28/11/2012,25000
/ORGANIZATION/APOGEEINVENT,/funding-round/2ccdd96ca881f8396d3f886ec8f40a72,angel,,01/11/2012,20000
/organization/apogeeinvent,/funding-round/57ec3991411a22d9c79e435d1fa7078f,angel,,08/01/2013,25000
/ORGANIZATION/APOGENIX,/funding-round/c4334bd7d5917e821cb12ce060f35dc4,venture,C,28/02/2012,10000000
/organization/apokalyyis,/funding-round/48fc5d9e0a5e6bce755790873b5f022e,venture,,01/06/2010,996550
/ORGANIZATION/APOLLIDON,/funding-round/f90133dc8285b10c007e64af252ba0e2,venture,A,14/04/2011,3000000
/organization/apollo-aviation-group,/funding-round/41f5a5050d4cf45c65b364bcf4765773,private_equity,,07/10/2015,833000000
/ORGANIZATION/APOLLO-COMMERCIAL-REAL-ESTATE-FINANCE,/funding-round/c2cb230111ce9a4acf6fd87b97b8741e,debt_financing,,30/06/2014,50000000
/organization/apollo-endosurgery,/funding-round/1508f1908aeec77ae70376228e6950b0,private_equity,,18/12/2013,40000000
/ORGANIZATION/APOLLO-ENDOSURGERY,/funding-round/51417a55673a1fdc05c8752fd5e52b03,debt_financing,,18/12/2013,50000000
/organization/apollo-endosurgery,/funding-round/576930e67c6f1f39488a24836a1f0c18,venture,,06/02/2012,47600000
/ORGANIZATION/APOLLO-ENDOSURGERY,/funding-round/5a695721961a5ac23e7ef4d307cd85fd,venture,C,01/08/2014,60727392
/organization/apollo-endosurgery,/funding-round/6073c0d55d2ffe009548d138707efb88,venture,A,08/10/2007,11500000
/ORGANIZATION/APOLLO-ENDOSURGERY,/funding-round/aed3fb0f6a213cb9423518cffabf8441,debt_financing,,23/03/2009,3000000
/organization/apollo-endosurgery,/funding-round/cd15f837aaa6fc4481639614cb6834ab,debt_financing,,10/03/2015,50000000
/ORGANIZATION/APOLLO-ENDOSURGERY,/funding-round/edd1d0c74d7ce886830a6d5dcf3cdfe7,venture,,03/07/2013,5000000
/organization/apollo-laser-welding-services,/funding-round/1b4223768f747e6417208c23fd130831,equity_crowdfunding,,20/11/2013,140000
/ORGANIZATION/APOLLOMED,/funding-round/6923d9a1b23fc90d13e02c4efb87f0ac,debt_financing,,14/08/2014,1000000
/organization/apollomed,/funding-round/73a2195de8304bbafca0d2e3a4f66e3e,venture,,31/03/2014,12000000
/ORGANIZATION/APOLLOMED,/funding-round/e2667581a50c36bacff5baf9ac8f816a,venture,,03/03/2011,1155000
/organization/apollomedia,/funding-round/495d248c5e738c9ceb641d39b4819677,venture,A,29/10/2007,1200000
/ORGANIZATION/APOMIO,/funding-round/e2c52619ec06afc92ba0e2ddee2da7b8,angel,,01/02/2008,
/organization/aponia-laboratories,/funding-round/0698ef40564081b1dd43029f723a4ced,venture,,27/03/2015,1169025
/ORGANIZATION/APONIA-LABORATORIES,/funding-round/0ce5425112e4423cb78511f5fa74779e,debt_financing,,31/01/2011,782000
/organization/aponia-laboratories,/funding-round/189e8427e7b0685f903386685a06bb80,venture,,06/03/2012,460000
/ORGANIZATION/APONIA-LABORATORIES,/funding-round/5c6a9420b07ab7aad1a909dbc88dfdd0,venture,,31/01/2013,3271712
/organization/apontador,/funding-round/f241599557574f6ad17a854a070e9d92,venture,,25/09/2014,15000000
/ORGANIZATION/APORTA-INC,/funding-round/92edb904282ebbcde63706ef85388692,undisclosed,,01/01/2011,
/organization/aposense,/funding-round/422eb6a535facdb06b3f4e9205821f15,venture,,23/05/2010,3000000
/ORGANIZATION/APOSENSE,/funding-round/a2d34fc13f0c8424bd102bc73c92d301,venture,,20/08/2008,7300000
/organization/aposense,/funding-round/d0afc965fdf4514932c7c0ea48fad2ac,venture,,09/11/2006,12000000
/ORGANIZATION/APOSTHERAPY,/funding-round/04065bb40730f32008ffb5af8a8421b8,venture,B,25/11/2014,15000000
/organization/apostherapy,/funding-round/5e31a3ca6edec9e2636c4d4c2d5b0dff,venture,A,01/12/2011,11000000
/ORGANIZATION/APOSTHERAPY,/funding-round/a98f954379ec3635f1a337aef6f8248e,debt_financing,,01/10/2013,5000000
/organization/apostrophe-apps,/funding-round/8a09581f1699ed08526541f378bb516a,venture,,23/06/2014,120000
/ORGANIZATION/APOTHESOURCE,/funding-round/16f386c9204fb32735df990a78b45517,seed,,19/07/2014,20000
/organization/apovax,/funding-round/67aaec8bb5155850583faefe093ebbf4,debt_financing,,27/11/2012,125000
/ORGANIZATION/APOVAX,/funding-round/cb80fe0c69e7766e235824208b66e476,debt_financing,,07/12/2011,250000
/organization/apozy,/funding-round/460048c7089a282f58cf9823e42fc637,undisclosed,,30/08/2014,250000
/ORGANIZATION/APOZY,/funding-round/4ccc9ec763a9e5fdae83b7dcc15846a2,seed,,01/02/2014,
/organization/apozy,/funding-round/e647494b93fe1697614451a8f54932db,seed,,01/01/2015,550000
/ORGANIZATION/APOZY,/funding-round/fa5dbf08cd80f168e2be7140521939e3,seed,,15/09/2013,
/organization/app-annie,/funding-round/1069c55e2ae5933909d5e8d315b7e568,venture,B,14/08/2012,6000000
/ORGANIZATION/APP-ANNIE,/funding-round/30ac4d6bfa7cd36e91313e832eaf202b,venture,C,18/09/2013,15000000
/organization/app-annie,/funding-round/3f39b65ed81c614cc5db022f450876cb,venture,C,28/05/2014,17000000
/ORGANIZATION/APP-ANNIE,/funding-round/4cd218fc0543d552812f2cecae408bc3,venture,D,13/01/2015,55000000
/organization/app-annie,/funding-round/ad1126363dcd3706358417488af6d96b,venture,A,07/07/2011,1000000
/ORGANIZATION/APP-DREAMWORKS,/funding-round/d96d7a756b0b9a9845879e0910b8a139,venture,,01/01/2011,
/organization/app-e-tite,/funding-round/9a91366917a6396f0c679f7f13b4d1e1,seed,,21/04/2015,
/ORGANIZATION/APP-IN-THE-AIR,/funding-round/c74297d7671a8e8c58baad08865d62a6,angel,,01/08/2011,150000
/organization/app-in-the-air,/funding-round/f924fb52c30b46f609904fb1b16fe792,seed,,01/05/2012,100000
/ORGANIZATION/APP-IO,/funding-round/527c1b54dd6d418bac37aa08106d0dc7,seed,,21/05/2013,1075000
/organization/app-io,/funding-round/e3e863e47e2e028fb57c0bcf78f8f796,seed,,22/04/2012,20000
/ORGANIZATION/APP-IO,/funding-round/fd6e3431c34eb65f8dbc704e805cbedf,seed,,10/11/2012,100000
/organization/app-media-2,/funding-round/e13b49b0a463c4ffc5f0672cbed198ea,seed,,01/03/2015,
/ORGANIZATION/APP-NET,/funding-round/6c9e5979ff3917554d57b14971640a73,venture,A,15/08/2013,2500000
/organization/app-net,/funding-round/72fb0e67a1c192f5e26e43002c7aa589,product_crowdfunding,,12/08/2012,500000
/ORGANIZATION/APP-NET,/funding-round/f312bb5f7f56c6ee4edefc3fd1894ada,seed,,03/02/2010,
/organization/app-ninjas,/funding-round/ee173321581cb4e2cd37969415ccc5ff,seed,,12/06/2014,50000
/ORGANIZATION/APP-PARTNER-DEVELOPMENT,/funding-round/6761d4133599dd19c2abd6926d8a4c78,angel,,04/05/2014,0
/organization/app-press,/funding-round/0d757b987cff5c93fe2a47e1aced027f,venture,,13/06/2015,300000
/ORGANIZATION/APP-PRESS,/funding-round/9f13a7ff89c791e44885155b5bdd78a9,debt_financing,,27/08/2014,759500
/organization/app-quality,/funding-round/db1701dd23ffae8be9ae877aa8d13ea0,seed,,16/12/2014,
/ORGANIZATION/APP-SUEY,/funding-round/981366a01bdebc9785960304fbc42a8d,seed,,14/11/2014,
/organization/app-tokyo-co,/funding-round/9a214adedc074fc54598fe2ed68249e7,venture,,24/12/2008,331000
/ORGANIZATION/APP-VIRALITY,/funding-round/01e4c0554713d18f854ed549feef82bf,venture,,22/01/2014,
/organization/app-virality,/funding-round/3a669c8a09da37dc145a20b2173323c9,seed,,12/01/2015,465000
/ORGANIZATION/APP-VIRALITY,/funding-round/67d1832d80e23e01d77434209c8e3379,venture,,09/09/2015,499997
/organization/app2you,/funding-round/0e1d7df9ec133dab40aeeea934ca59fc,grant,,01/07/2009,129000
/ORGANIZATION/APP2YOU,/funding-round/58279ed13cac4dec54595ec4cdce63fd,grant,,26/06/2012,577000
/organization/app2you,/funding-round/5a63850df798a18c8e48b31e8c14e830,seed,,11/04/2009,40000
/ORGANIZATION/APP47,/funding-round/3758c9d1e0adb52c15a64726b7e6e73c,seed,,23/01/2011,1000000
/organization/app47,/funding-round/ad3e1558d3ce2797b1cb1cd862738e2a,angel,,17/05/2012,750000
/ORGANIZATION/APP55,/funding-round/15da45e41a94a0a0beffd61618c46258,private_equity,,21/05/2012,1700000
/organization/appaddictive,/funding-round/28b0d927792ac5f116442de04dead574,seed,,10/08/2011,
/ORGANIZATION/APPADDICTIVE,/funding-round/d42aa955734e29b393e72c60544fc614,seed,,19/01/2012,1200000
/organization/appairent-technologies,/funding-round/de460dce65c65cc54a9e2d6dc61a773d,venture,,11/07/2003,
/ORGANIZATION/APPANALYTICS,/funding-round/5c134b9091f4f6f5bdbb942b2e977b23,seed,,16/01/2015,300000
/organization/apparcando,/funding-round/9bfa33ca672f0105c2b8a3989d45e3ce,undisclosed,,13/06/2014,270820
/ORGANIZATION/APPARCAR,/funding-round/faf2d0d8808c349b24748688424150ce,convertible_note,,01/05/2014,55398
/organization/apparchitect,/funding-round/0e7e68257c208a3d54916b64ceb13364,seed,,05/12/2012,
/ORGANIZATION/APPAREL-MEDIA-GROUP,/funding-round/2ea862a2ff741373252aae17e23c1770,private_equity,,01/12/2012,
/organization/apparel-media-group,/funding-round/9430f4cdc6e08f8b720c0282ac50ac8f,venture,A,01/02/2011,1150000
/ORGANIZATION/APPAREL-MEDIA-GROUP,/funding-round/bb7aa64383aa304acabde556e1480279,seed,,01/12/2009,665000
/organization/apparent,/funding-round/2a954b16514c6b55dd8e3f990994a4c3,seed,,01/05/2011,
/ORGANIZATION/APPARITY,/funding-round/c9b48e6c80c2d42df913834c2655547b,seed,,18/04/2012,429032
/organization/appassure-software,/funding-round/e90a6318b781a5f252b236c27132d729,venture,A,20/05/2008,6000000
/ORGANIZATION/APPATTACH,/funding-round/3d8a76d75b8bfab145eec7cbd05341e8,venture,,25/10/2013,1093469
/organization/appattach,/funding-round/a556e4d61833f865f3cf57fda49b890a,debt_financing,,30/03/2015,31318
/ORGANIZATION/APPATTACH,/funding-round/ce3abe3a532a34ab42ab1c5109e2af1c,venture,,20/11/2009,175000
/organization/appature-inc,/funding-round/3e0e38bdb46c60596310d2e3e037a282,private_equity,,13/07/2012,6100000
/ORGANIZATION/APPATURE-INC,/funding-round/52d851cf6863486138058d68511dd3de,venture,A,07/12/2009,3500000
/organization/appbackr,/funding-round/2200a30e5f89888d712574055329b45b,seed,,07/04/2010,50000
/ORGANIZATION/APPBACKR,/funding-round/2f1deab63a6098ff7aac47265f556ce3,seed,,22/07/2010,600213
/organization/appbackr,/funding-round/3634394fbe264023595d9e70b80b41b3,convertible_note,,07/11/2013,900350
/ORGANIZATION/APPBACKR,/funding-round/497ac40b83325a550cfcd740035f1148,seed,,22/07/2011,487500
/organization/appbackr,/funding-round/b07c044e1b5484ebed9f802e20ee1935,seed,,15/03/2011,487500
/ORGANIZATION/APPBARBECUE-INC,/funding-round/1a3a9a9e4916213b9dfd05b68474a45f,angel,,01/07/2011,
/organization/appbase,/funding-round/0dfd622e7df4d9edff6115d62a213b15,seed,,12/01/2015,170000
/ORGANIZATION/APPBASE,/funding-round/57329ce40b1f07b1c53e04b593d7cbd2,grant,,01/07/2014,100000
/organization/appbase,/funding-round/efd2a56bace53199595c854c028dd7bd,venture,,01/10/2015,110000
/ORGANIZATION/APPBISTRO,/funding-round/52cb03fa443dedfe495cc5627a053b1c,angel,,13/08/2010,600000
/organization/appbistro,/funding-round/a034cca292547c6a4f7e79104a5e03aa,seed,,01/01/2010,
/ORGANIZATION/APPBOY,/funding-round/18947356df7e241237c40801fb7ad43f,seed,,23/11/2011,1000000
/organization/appboy,/funding-round/1f856719cef2b341ce196a67bc176b0c,seed,,26/03/2012,1500000
/ORGANIZATION/APPBOY,/funding-round/82f17a766e077a83810594401ac8662e,venture,B,02/10/2014,15000000
/organization/appboy,/funding-round/dd56a33f7e2d1e5ff05bcc319cf611e6,venture,A,06/11/2013,5000000
/ORGANIZATION/APPBYME,/funding-round/9a713712b6a4017c9a3d0c5206c22321,undisclosed,,01/01/2012,1000000
/organization/appcara-inc,/funding-round/ad66bb1515be38ad12cdf8bcbc56a51f,seed,,16/01/2012,350000
/ORGANIZATION/APPCARD,/funding-round/e73684f204c55e080fd3d3e8a312cb24,venture,A,01/01/2012,6500000
/organization/appcast,/funding-round/315661e4c7f6c738672b695c8165cbdb,venture,,09/06/2014,1500000
/ORGANIZATION/APPCAST-IO,/funding-round/117339352585f87d74d5f1d6f73f9448,venture,A,12/11/2015,5000000
/organization/appcast-io,/funding-round/f00cc994c5b61434a1ebccb0df8d4c8e,seed,,30/05/2014,2400000
/ORGANIZATION/APPCELERATOR,/funding-round/008d348293d3382b0670c93ded5c4974,venture,C,24/02/2012,16000000
/organization/appcelerator,/funding-round/2a1768416eddc60d32e5ffc8c53e6288,venture,B,26/10/2010,9000000
/ORGANIZATION/APPCELERATOR,/funding-round/348c9e643c30bc6dbcd97dc206a220d3,venture,C,16/07/2013,12100000
/organization/appcelerator,/funding-round/63f5432195a5939a5222cc0d2f004ca0,venture,C,01/04/2012,3000000
/ORGANIZATION/APPCELERATOR,/funding-round/72e2ec6aeb0aa8c2a014fb6af8059deb,venture,,01/01/2011,1000000
/organization/appcelerator,/funding-round/a12bc882a635eadf673fe7010eb4b0e3,venture,D,25/08/2014,22000000
/ORGANIZATION/APPCELERATOR,/funding-round/a348a841eb373269c33245938a12d610,venture,,27/08/2015,5700000
/organization/appcelerator,/funding-round/a3cf130fb3f34ee77aa3ad1c1a730c6a,venture,C,01/11/2011,15000000
/ORGANIZATION/APPCELERATOR,/funding-round/b693b27951bf627729bb549604c76a8e,venture,A,01/12/2008,4100000
/organization/appcentral-inc,/funding-round/f98ba67ff33cc0565ba88d481558effd,venture,A,20/09/2010,4000000
/ORGANIZATION/APPCHINA,/funding-round/f4c27a580cba952af62a67b848f960b6,seed,,01/07/2011,750000
/organization/appcito-inc,/funding-round/66b4a204da0c5f8b5e6c54aa53aa6b1f,venture,A,09/12/2014,7500000
/ORGANIZATION/APPCITYLIFE,/funding-round/17d88c70a4c24c36790e0a5e1ef1cc59,seed,,06/08/2015,1100000
/organization/appcoach,/funding-round/8e23f89c778cbbfc2cfe1b60149f70a3,venture,A,01/09/2015,10000000
/ORGANIZATION/APPCONOMY,/funding-round/2151522cbc9cdba2c4245448ad87505a,venture,,07/01/2015,9000000
/organization/appconomy,/funding-round/48eaa637092a6fa46d57b2b24a7510b2,debt_financing,,29/07/2015,1061860
/ORGANIZATION/APPCONOMY,/funding-round/7ae1b676b6b4c29f237cbc6f973b618a,venture,A,30/12/2010,1500000
/organization/appconomy,/funding-round/d04e59108747f4d3ad55536cc9fdb016,debt_financing,,29/07/2015,1061860
/ORGANIZATION/APPCONOMY,/funding-round/fb0c10d1aacc28267924001c9d6113c7,venture,B,19/12/2011,10000000
/organization/appcore,/funding-round/01aa95913e784793699d331c43714caf,venture,B,05/03/2013,6000000
/ORGANIZATION/APPCORE,/funding-round/32cd4bfe742cb4e169e7a0ca387676e1,venture,A,01/02/2011,4500000
/organization/appcore,/funding-round/4dcab97760c43ff789b819e31aee3bb6,seed,,01/11/2009,500000
/ORGANIZATION/APPCORE,/funding-round/f8f432235211117792c239b84a55df3b,venture,,04/03/2014,600000
/organization/appcrear,/funding-round/056478db64956007a373c4efe014b39c,seed,,31/12/2013,100
/ORGANIZATION/APPCUES,/funding-round/098ac2851880c60a3f42b971ac21f0db,seed,,23/12/2014,1200000
/organization/appdevy,/funding-round/42991ebac480363db510e47eec794a7a,seed,,13/06/2014,250000
/ORGANIZATION/APPDIRECT,/funding-round/0781b66bc4e0e5b2f10f8e634027e342,venture,B,10/09/2013,9000000
/organization/appdirect,/funding-round/83e4add652ca2fabe5df9c0c557c472e,venture,A,18/07/2012,8500000
/ORGANIZATION/APPDIRECT,/funding-round/8eb999579a1cdc70123c8751f42c0ba3,venture,C,10/04/2014,35000000
/organization/appdirect,/funding-round/a0f98fc8adcd89afbe2ffe3c519a17b2,venture,D,11/02/2015,50000000
/ORGANIZATION/APPDIRECT,/funding-round/b44a7c5dadc97127ae1c968086170d78,seed,,28/04/2011,3250000
/organization/appdirect,/funding-round/c8da82b2932257eafce3272d0229db51,venture,E,07/10/2015,140000000
/ORGANIZATION/APPDISCO-INC,/funding-round/106da5c69fba797d01af666acf4d212d,venture,,18/12/2012,3265646
/organization/appdisco-inc,/funding-round/b321adbc335433e9ca298b3c38a0b72e,venture,B,25/09/2013,2000000
/ORGANIZATION/APPDOME,/funding-round/5cf9cfc56854a02ff14d46abf427cbb9,venture,A,11/11/2015,13000000
/organization/appdome,/funding-round/946080338f7fbc349d9fb21fdf3f08bc,seed,,31/10/2011,1000000
